BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance(km),streetType,ElectricityProp,NaturalGasProp,SteamProp,OtherEnergyProp,Imp_NumberofFloors
NonResidential,Warehouse,DOWNTOWN,1956,1.0,0,25840,Non-Refrigerated Warehouse,None,0.0,None,0.0,92.0,313528.0938,2.19,1.900225081324248,street,0.9999997008242584,0.0,0.0,2.9917574159432804e-07,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1988,1.0,0,45145,Office,None,0.0,None,0.0,,1268459.0,43.63,1.7761659946385395,avenue,0.40560317676803115,0.5943968232319689,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,2001,1.0,22095,48237,Office,Parking,25915.0,None,0.0,89.0,1981115.25,19.12,1.9167365654269444,street,0.9419462093384017,0.05805366447005039,0.0,1.261915479172653e-07,5
SPS-District K-12,K-12 School,GREATER DUWAMISH,1971,1.0,0,50546,K-12 School,None,0.0,None,0.0,94.0,1155080.5,12.15,5.670358236867657,avenue,0.9231495120902828,0.07685005503945395,0.0,4.328702631548191e-07,1
NonResidential,Supermarket / Grocery Store,BALLARD,1994,1.0,0,45522,Supermarket/Grocery Store,Parking,0.0,None,0.0,22.0,12250422.0,326.74,9.61607803076783,avenue,0.5730178927713674,0.4269819439689506,0.0,1.6325968199299584e-07,1
NonResidential,Retail Store,NORTHWEST,1979,1.0,0,20088,Retail Store,Office,3500.0,Parking,508.0,,326778.6875,2.28,12.824031232688082,street,0.9999978961296244,0.0,0.0,2.1038703755733766e-06,2
Campus,Other,GREATER DUWAMISH,1989,5.0,0,138907,Other,None,0.0,None,0.0,,7837692.5,179.55,4.249136300430144,way,0.6545680377228374,0.3454318984828762,0.0,6.379428639232785e-08,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1997,1.0,0,40657,Office,Parking,0.0,None,0.0,57.0,2826828.0,23.6,4.279899724901902,way,0.9701347234426715,0.02986527655732857,0.0,0.0,2
NonResidential,Warehouse,GREATER DUWAMISH,1900,1.0,0,20200,Non-Refrigerated Warehouse,Office,1500.0,None,0.0,,269016.6875,2.25,4.039302620256602,avenue,0.9694863260109097,0.030514835627064956,0.0,-1.1616379745959069e-06,1
NonResidential,Residence Hall,EAST,1904,1.0,0,44086,Residence Hall/Dormitory,None,0.0,None,0.0,29.0,3652708.75,184.0,0.7744695967950893,avenue,0.33370960660359245,0.1405233855559932,0.5257671447251303,-1.3688471603436765e-07,1
NonResidential,Small- and Mid-Sized Office,EAST,1970,1.0,20824,33548,Office,Parking,15000.0,None,0.0,94.0,1403820.0,9.79,0.8266625549962084,avenue,1.0,0.0,0.0,0.0,7
NonResidential,Other,EAST,1951,1.0,0,47699,Museum,Parking,0.0,None,0.0,,14524386.0,712.39,0.9026017374587054,avenue,0.39813414487882653,0.007666417017559296,0.5941993692538879,6.884972624660347e-08,1
NonResidential,Medical Office,EAST,1945,1.0,0,274568,Medical Office,Parking,135954.0,None,0.0,52.0,25311526.0,1110.07,0.9373467768744121,street,0.4746957966896188,0.0,0.5253041242949951,7.901538611303008e-08,8
NonResidential,Small- and Mid-Sized Office,EAST,1956,1.0,0,21282,Office,None,0.0,None,0.0,69.0,1245923.75,62.23,1.00110668855687,street,0.38796997007240613,0.0,0.6120296787825098,3.511450841193131e-07,3
NonResidential,Other,SOUTHEAST,1921,1.0,0,41022,Other,None,0.0,None,0.0,,3787648.25,26.41,8.247870399195214,avenue,0.9999999339959829,0.0,0.0,6.600401713649096e-08,2
NonResidential,Other,DELRIDGE,1966,1.0,0,28109,Other,None,0.0,None,0.0,,3612526.75,38.39,4.402233393283243,street,0.92076300888291,0.07923678350617058,0.0,2.0761091942087348e-07,2
NonResidential,Small- and Mid-Sized Office,NORTH,1985,1.0,12990,20590,Office,Parking,12990.0,None,0.0,100.0,409578.4063,2.86,13.964103486744895,way,1.000001449539309,0.0,0.0,-1.4495393089445912e-06,3
NonResidential,Warehouse,NORTH,1977,1.0,0,21936,Non-Refrigerated Warehouse,None,0.0,None,0.0,100.0,113130.0,2.69,12.813948733617346,avenue,0.6349067444532839,0.3650932555467162,0.0,0.0,1
NonResidential,Other,NORTH,1969,1.0,0,30160,Other,None,0.0,None,0.0,,1045838.5,44.26,12.868127334315455,avenue,0.23387645415616273,0.7661230677585498,0.0,4.780852875467866e-07,1
NonResidential,Mixed Use Property,DOWNTOWN,1909,1.0,0,111137,Office,Multifamily Housing,40878.0,Bank Branch,10887.0,,9546165.0,294.65,0.3130437949702435,avenue,0.4821260684264309,0.517873826819461,0.0,1.0475410806329034e-07,11
NonResidential,Other,DELRIDGE,1997,1.0,0,40189,Other - Utility,Office,9113.0,Parking,0.0,,1509292.0,37.65,5.075973579981818,way,0.6103755933245522,0.38962440667544784,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,DELRIDGE,1988,1.0,0,66484,Office,Non-Refrigerated Warehouse,18000.0,Retail Store,9000.0,69.0,3046543.0,21.24,4.803922424366244,street,1.0,0.0,0.0,0.0,2
NonResidential,Small- and Mid-Sized Office,EAST,1959,1.0,0,25151,Office,None,0.0,None,0.0,85.0,1356874.75,62.05,1.024824560479035,street,0.44800745241961354,0.0,0.5519925015186553,4.606173119516005e-08,3
NonResidential,Hotel,EAST,1928,1.0,0,35770,Hotel,None,0.0,None,0.0,56.0,2640980.25,112.34,0.7545862099791796,street,0.2291372682548459,0.770862637083333,0.0,9.466182111736731e-08,6
NonResidential,Hotel,EAST,1928,1.0,0,48006,Hotel,None,0.0,None,0.0,85.0,3239754.0,101.31,0.732555565146387,street,0.47331927053720746,0.5266807294627925,0.0,0.0,9
NonResidential,Mixed Use Property,DOWNTOWN,1960,1.0,0,29631,Supermarket/Grocery Store,Office,13000.0,Restaurant,5000.0,,5144392.0,146.93,1.6117608257083182,street,0.5320850355105132,0.46791477010305593,0.0,1.9438643089406872e-07,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1989,1.0,0,23472,Office,Other,1065.0,Retail Store,945.0,,1625308.625,46.45,1.5796772191272117,street,0.5316553340753976,0.46834489665001316,0.0,-2.3072541068930832e-07,2
Nonresidential COS,Small- and Mid-Sized Office,GREATER DUWAMISH,1973,1.0,0,21315,Office,None,0.0,None,0.0,34.0,2796425.0,110.66,1.6779087134828092,street,0.29342213719302324,0.7065778628069768,0.0,0.0,2
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1984,1.0,15812,41298,Office,Parking,28390.0,None,0.0,69.0,2190460.0,24.31,2.48715362057939,street,0.910536599618345,0.089463400381655,0.0,0.0,4
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1979,1.0,0,34030,Office,None,0.0,None,0.0,50.0,1748629.875,22.26,2.059636477431803,avenue,0.8751594730703088,0.12484059841422988,0.0,-7.148453871634785e-08,3
NonResidential,Restaurant,SOUTHWEST,1902,1.0,0,20398,Restaurant,Office,1166.0,None,0.0,,9313513.0,334.15,3.834418994386954,avenue,0.3734953717249334,0.6265046282750666,0.0,0.0,2
NonResidential,Distribution Center,GREATER DUWAMISH,1952,1.0,0,41308,Distribution Center,None,0.0,None,0.0,7.0,1642471.5,38.57,3.760967985469289,avenue,0.6421828323961786,0.3578168631845362,0.0,3.044192852052532e-07,1
NonResidential,Mixed Use Property,DOWNTOWN,1913,1.0,0,43878,Multifamily Housing,Office,8262.0,Retail Store,6312.0,,769771.3125,5.37,0.650802047830458,way,0.9999995940352739,0.0,0.0,4.0596472604972534e-07,3
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1912,1.0,0,34976,Performing Arts,None,0.0,None,0.0,,873711.125,15.7,2.6199311190696597,street,0.7616613557484461,0.2383385011836721,0.0,1.4306788184710363e-07,3
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1957,1.0,0,38255,Non-Refrigerated Warehouse,None,0.0,None,0.0,12.0,985401.8125,33.8,6.08195915007923,street,0.40777781703136456,0.5922223732463451,0.0,-1.9027770968302334e-07,1
Campus,Other,MAGNOLIA / QUEEN ANNE,1955,23.0,0,260241,Other,None,0.0,None,0.0,,34012980.0,565.55,6.279999852613753,street,0.7907162500904067,0.2092836911085121,0.0,5.880108123428174e-08,1
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1989,1.0,0,48924,Office,Parking,13143.0,None,0.0,71.0,2282551.25,59.24,5.0244353581783106,street,0.5885401258788823,0.4114597645945518,0.0,1.0952656594238574e-07,3
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1959,1.0,18036,32297,Office,None,0.0,None,0.0,88.0,1602084.375,11.17,3.854422685286704,avenue,0.9999997659299311,0.0,0.0,2.3407006887511777e-07,4
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1986,1.0,21906,35526,Office,Parking,19650.0,None,0.0,,2520483.25,17.57,3.716625792946389,avenue,0.9999999008126715,0.0,0.0,9.918732846171463e-08,4
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1969,1.0,7956,17956,Office,Parking,9162.0,None,0.0,,666740.3125,4.65,3.6671016879329423,avenue,0.9999995313017765,0.0,0.0,4.686982234931235e-07,3
NonResidential,Small- and Mid-Sized Office,LAKE UNION,2000,1.0,21908,35224,Office,Parking,21908.0,None,0.0,73.0,1994967.75,13.91,3.7850179190255635,avenue,0.999999624054073,0.0,0.0,3.759459269454356e-07,3
NonResidential,Worship Facility,DELRIDGE,1957,1.0,0,24224,Worship Facility,Parking,0.0,None,0.0,52.0,968026.3125,26.73,9.673012905664764,avenue,0.5526037805919661,0.44739589658623047,0.0,3.2282180346208305e-07,2
NonResidential,Worship Facility,DELRIDGE,1963,1.0,0,23706,Worship Facility,None,0.0,None,0.0,78.0,400770.9063,13.12,9.874667319746521,avenue,0.4413219553108065,0.5586782784886,0.0,-2.3379940647834638e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1963,1.0,0,31900,Non-Refrigerated Warehouse,Office,4000.0,None,0.0,,1964681.25,13.7,6.963516021244258,street,0.9999998727528957,0.0,0.0,1.2724710433308203e-07,1
NonResidential,Other,SOUTHWEST,1917,1.0,0,49066,Social/Meeting Hall,None,0.0,None,0.0,,3835202.0,178.86,10.30905017282303,avenue,0.14028074662038661,0.8597192533796134,0.0,0.0,1
NonResidential,Worship Facility,SOUTHWEST,1952,1.0,0,30740,Worship Facility,Other - Recreation,11630.0,None,0.0,,1686262.25,61.3,10.377479064662534,avenue,0.3631896521433721,0.6368101995997361,0.0,1.4825689183280952e-07,3
NonResidential,Supermarket / Grocery Store,SOUTHEAST,1959,1.0,0,67450,Supermarket/Grocery Store,None,0.0,None,0.0,97.0,2842819.5,55.86,10.720289143392504,avenue,0.7252497036832624,0.2747501204350118,0.0,1.758817258710938e-07,1
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1948,1.0,0,46970,Non-Refrigerated Warehouse,None,0.0,None,0.0,,882896.5,6.16,6.155050428442509,avenue,0.999999433682204,0.0,0.0,5.663177960270542e-07,1
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1931,1.0,0,47554,Non-Refrigerated Warehouse,Office,8679.0,Retail Store,2388.0,,1035554.688,16.04,4.09713790299035,avenue,0.8154875930608505,0.18451270822695556,0.0,-3.012878060906996e-07,1
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1979,1.0,5400,37616,Office,None,0.0,None,0.0,100.0,1234095.5,60.57,3.8262827393549936,avenue,0.0873700617172658,0.9126303434377647,0.0,-4.051550305466635e-07,2
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1931,1.0,0,24196,Other,Non-Refrigerated Warehouse,6792.0,Office,5306.0,,1055033.0,22.29,3.7959182816130315,avenue,0.6931337692754634,0.30686623072453656,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1940,1.0,0,20671,Office,None,0.0,None,0.0,98.0,638507.125,24.76,3.8520866365662694,avenue,0.31060107590811925,0.6893987283227262,0.0,1.9576915449455635e-07,2
NonResidential,Warehouse,GREATER DUWAMISH,1927,1.0,0,21600,Non-Refrigerated Warehouse,None,0.0,None,0.0,57.0,499828.5938,14.36,3.021982449081059,avenue,0.5284891726416473,0.471511640036949,0.0,-8.126785963535026e-07,1
NonResidential,Worship Facility,SOUTHWEST,1977,1.0,0,35844,Worship Facility,None,0.0,None,0.0,14.0,866126.375,6.04,11.286378335898815,avenue,0.9999995670377778,0.0,0.0,4.3296222216994604e-07,1
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1916,1.0,0,31774,Office,Retail Store,13941.0,Parking,0.0,85.0,1639136.25,18.87,5.954035725496688,street,0.9015888703577876,0.09841097712285968,0.0,1.5251935279937834e-07,3
NonResidential,Warehouse,GREATER DUWAMISH,1953,1.0,0,26094,Non-Refrigerated Warehouse,None,0.0,None,0.0,19.0,709990.8125,4.95,5.181592626383049,street,1.0000002640879244,0.0,0.0,-2.6408792437719046e-07,1
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1983,1.0,0,23687,Office,None,0.0,None,0.0,68.0,1084553.75,7.56,5.181592626383049,street,1.000000230509553,0.0,0.0,-2.3050955289214574e-07,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1983,1.0,0,24221,Office,None,0.0,None,0.0,20.0,1435562.75,10.01,5.181592626383049,street,1.000000174147734,0.0,0.0,-1.7414773405063623e-07,2
NonResidential,Mixed Use Property,DOWNTOWN,1900,1.0,14083,57836,Office,Retail Store,23085.0,Parking,11465.0,37.0,5381105.0,37.51,0.4390499507380312,way,0.9999998141645629,0.0,0.0,1.8583543714534468e-07,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,32027,Office,Retail Store,14501.0,None,0.0,54.0,3999505.25,128.41,0.4390499507380312,way,0.4552100537935286,0.54478988369874,0.0,6.250773142503063e-08,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1906,1.0,0,32160,Office,Retail Store,14219.0,None,0.0,,2805826.0,19.56,0.5087269406269103,street,1.0,0.0,0.0,0.0,3
NonResidential,Other,GREATER DUWAMISH,1992,1.0,7572,40264,Other - Lodging/Residential,Parking,4500.0,None,0.0,,3540225.75,109.59,1.5863179510176202,avenue,0.4801897167150993,0.5198103539018663,0.0,-7.061696559887459e-08,3
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1914,1.0,0,34425,Office,Non-Refrigerated Warehouse,15536.0,None,0.0,84.0,2018385.75,50.07,2.468911774996935,way,0.6134461660760337,0.38655395778532425,0.0,-1.2386135801840653e-07,3
SPS-District K-12,K-12 School,GREATER DUWAMISH,1971,1.0,0,52609,K-12 School,None,0.0,None,0.0,67.0,1801941.75,46.51,6.859956446338747,street,0.5916756188150921,0.4083245199241318,0.0,-1.387392239510517e-07,2
NonResidential,Medical Office,SOUTHWEST,1984,1.0,12000,28304,Medical Office,Parking,16412.0,None,0.0,5.0,1961581.5,13.67,5.404553138138224,avenue,0.999999745103632,0.0,0.0,2.5489636805812043e-07,3
NonResidential,Distribution Center,GREATER DUWAMISH,1990,1.0,0,29619,Distribution Center,Office,14619.0,None,0.0,50.0,1280263.75,42.45,8.808029481296597,avenue,0.4325179089074419,0.5674822863648213,0.0,-1.9527226323482173e-07,1
NonResidential,K-12 School,CENTRAL,1922,1.0,0,21592,K-12 School,None,0.0,None,0.0,47.0,1431784.0,54.24,2.562370603616818,avenue,0.33007213378554306,0.6699278662144569,0.0,0.0,2
NonResidential,K-12 School,NORTH,1931,1.0,0,23923,K-12 School,None,0.0,None,0.0,69.0,805643.5,19.51,9.29507140489957,avenue,0.6262310811171442,0.37376829826095537,0.0,6.206219003814963e-07,2
NonResidential,Small- and Mid-Sized Office,CENTRAL,1907,1.0,0,25200,Office,Retail Store,8000.0,None,0.0,47.0,1748444.25,37.08,1.857886654748915,street,0.691415239576555,0.30858461743918914,0.0,1.4298425586060292e-07,3
NonResidential,Small- and Mid-Sized Office,CENTRAL,1947,1.0,0,45068,Office,None,0.0,None,0.0,100.0,284857.3125,8.59,1.9322449911732167,street,0.49773691521434965,0.5022619877451803,0.0,1.097040470042348e-06,1
NonResidential,Small- and Mid-Sized Office,CENTRAL,1963,1.0,0,28296,Office,None,0.0,None,0.0,80.0,1328461.25,9.26,2.22335856372656,street,0.9999998118123505,0.0,0.0,1.8818764943275537e-07,2
NonResidential,Small- and Mid-Sized Office,CENTRAL,1999,1.0,0,31357,Office,Medical Office,5000.0,Parking,0.0,55.0,1965075.625,22.48,2.562653608496038,street,0.9031021388807874,0.09689754306529552,0.0,3.1805391713614073e-07,3
NonResidential,Distribution Center,GREATER DUWAMISH,1968,1.0,0,160000,Distribution Center,None,0.0,None,0.0,94.0,1157976.5,8.07,5.3737922547942025,street,1.0000004317876918,0.0,0.0,-4.3178769171913247e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1960,1.0,0,53550,Non-Refrigerated Warehouse,None,0.0,None,0.0,11.0,4590246.5,174.62,5.756418442150189,street,0.3265680829994642,0.6734318080739237,0.0,1.0892661211113608e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1924,1.0,0,38412,Non-Refrigerated Warehouse,Office,8000.0,None,0.0,62.0,1628540.0,67.05,5.629323786272427,street,0.25869429059157284,0.7413057094084272,0.0,0.0,1
NonResidential,Self-Storage Facility,GREATER DUWAMISH,1930,1.0,0,25881,Self-Storage Facility,None,0.0,None,0.0,,545426.375,3.8,5.689188354870716,avenue,0.9999993124644917,0.0,0.0,6.875355083442747e-07,1
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1953,1.0,0,24291,Office,None,0.0,None,0.0,98.0,655422.375,19.61,5.930649185104427,avenue,0.5027094169618485,0.497291536621709,0.0,-9.535835574731485e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1966,1.0,0,36544,Non-Refrigerated Warehouse,None,0.0,None,0.0,5.0,1269847.75,8.85,5.960666371948915,street,0.999999409378014,0.0,0.0,5.906219859821778e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1949,1.0,0,20796,Non-Refrigerated Warehouse,None,0.0,None,0.0,,1324092.125,51.1,2.8928162363363654,way,0.3147084648660681,0.6852914407296244,0.0,9.44043074042148e-08,1
NonResidential,Distribution Center,GREATER DUWAMISH,1947,1.0,0,21349,Distribution Center,Office,8349.0,None,0.0,70.0,659761.875,17.04,3.062115758173772,way,0.5911890558999032,0.40881113356239324,0.0,-1.8946229652933492e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1936,1.0,0,38630,Non-Refrigerated Warehouse,None,0.0,None,0.0,33.0,416885.5938,2.91,3.2238759598897264,street,1.0000009743680427,0.0,0.0,-9.743680426184326e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1950,1.0,0,20724,Non-Refrigerated Warehouse,Office,1500.0,None,0.0,,1832031.5,83.3,3.261689656196134,way,0.16565817782063244,0.834342095100439,0.0,-2.7292107149904355e-07,1
NonResidential,Other,GREATER DUWAMISH,1960,1.0,0,24109,Manufacturing/Industrial Plant,Parking,0.0,None,0.0,,4747403.5,33.1,3.333021310600367,way,0.9999998946792704,0.0,0.0,1.0532072953141648e-07,1
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1955,1.0,0,25375,Refrigerated Warehouse,Office,2266.0,None,0.0,,4069301.5,28.37,3.1388305453393164,way,0.9999998771287898,0.0,0.0,1.228712102064691e-07,1
Nonresidential COS,Warehouse,GREATER DUWAMISH,1985,1.0,0,22803,Non-Refrigerated Warehouse,Other,3430.0,None,0.0,78.0,764094.5,21.5,2.907883922124839,way,0.5413597401892043,0.45863960544147353,0.0,6.543693221191882e-07,1
Nonresidential COS,Mixed Use Property,GREATER DUWAMISH,1985,1.0,0,23100,Office,Other - Public Services,11550.0,None,0.0,,4323672.0,157.07,2.907883922124839,way,0.36372879348849774,0.6362712065115023,0.0,0.0,1
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1951,1.0,0,41550,Refrigerated Warehouse,None,0.0,None,0.0,94.0,642645.1875,4.48,3.003610592690553,way,0.9999997082371367,0.0,0.0,2.917628633140585e-07,1
NonResidential,Other,GREATER DUWAMISH,1994,1.0,0,54170,Other,None,0.0,None,0.0,,5804784.5,178.35,9.51020273385156,street,0.4851837307655435,0.5148161830986147,0.0,8.613584190765393e-08,2
SPS-District K-12,K-12 School,GREATER DUWAMISH,2000,1.0,0,64493,K-12 School,None,0.0,None,0.0,85.0,1989763.875,28.57,9.399722992627842,street,0.8399458955902493,0.1600541672312751,0.0,-6.282152448867833e-08,2
NonResidential,K-12 School,SOUTHEAST,1912,1.0,0,42252,K-12 School,None,0.0,None,0.0,49.0,2203758.5,102.35,7.6042638893373775,street,0.14445820628712266,0.855542020597992,0.0,-2.2688511468021563e-07,2
NonResidential,Self-Storage Facility,GREATER DUWAMISH,1955,1.0,0,23100,Self-Storage Facility,None,0.0,None,0.0,,863703.0,13.87,7.9185732508749265,street,0.8030445650877674,0.19695543491223255,0.0,0.0,1
NonResidential,Worship Facility,SOUTHEAST,1981,1.0,0,22895,Worship Facility,Parking,0.0,None,0.0,96.0,440419.1875,12.92,8.34060109964035,way,0.5153908059466642,0.48460876832256544,0.0,4.257307704151741e-07,3
NonResidential,Retail Store,GREATER DUWAMISH,2002,1.0,17471,36740,Retail Store,Supermarket/Grocery Store,5000.0,Parking,4000.0,100.0,1267463.125,8.84,8.606093103674073,way,0.9999999013778014,0.0,0.0,9.862219857481061e-08,2
SPS-District K-12,K-12 School,SOUTHEAST,1961,1.0,0,41428,K-12 School,None,0.0,None,0.0,90.0,1404702.25,44.27,13.266657397980671,avenue,0.46808282680546714,0.5319169952208733,0.0,1.779736595424404e-07,1
NonResidential,Self-Storage Facility,NORTHEAST,2006,1.0,7132,41047,Self-Storage Facility,None,0.0,None,0.0,,797170.3125,12.22,9.78373746546025,way,0.8189717928061954,0.18102781518221678,0.0,3.920115878625372e-07,6
NonResidential,Warehouse,GREATER DUWAMISH,1937,1.0,0,52325,Non-Refrigerated Warehouse,None,0.0,None,0.0,67.0,808968.1875,18.03,1.830519153880291,avenue,0.6680472833797312,0.3319524848435403,0.0,2.317767285502806e-07,1
NonResidential,Other,GREATER DUWAMISH,1920,1.0,0,20600,"Repair Services (Vehicle, Shoe, Locksmith, etc)",None,0.0,None,0.0,,270838.5,9.71,1.8242074692153272,way,0.37392763584202393,0.6260742102766039,0.0,-1.846118627890791e-06,4
Campus,Other,GREATER DUWAMISH,1991,10.0,0,230971,Other,Parking,0.0,None,0.0,,21022288.0,405.05,2.1032095550347267,way,0.7334962778551982,0.2665035794391172,0.0,1.4270568455726607e-07,7
NonResidential,Retail Store,GREATER DUWAMISH,1944,1.0,0,25880,Retail Store,None,0.0,None,0.0,100.0,162960.0,1.14,2.4857309689088294,street,1.0,0.0,0.0,0.0,1
NonResidential,Warehouse,GREATER DUWAMISH,1960,1.0,0,45842,Non-Refrigerated Warehouse,Office,22198.0,None,0.0,99.0,819354.625,12.55,2.83484094790581,avenue,0.8191654498807522,0.18083378732377328,0.0,7.627954745480322e-07,1
NonResidential,Other,GREATER DUWAMISH,1972,1.0,0,31365,Other,None,0.0,None,0.0,,652991.6875,5.09,3.3048289710777112,street,0.9822452755189169,0.017755203047665136,0.0,-4.785665820592854e-07,1
